cell,tot_70,fast_70,fast_total,nonfast_70,nonfast_total,jem-date_patch,jem-id_species,jem-id_patched_cell_container,jem-id_rig_user,jem-roi_super,jem-roi_major,jem-roi_minor,cell_id,rna_amplification_pass_fail,Genes.Detected.CPM,avg.cor,ttype,supertype,subclass,ephys_qc,failed_bad_rs,failed_electrode_0,tau,avg_isi,upstroke_downstroke_ratio_short_square,threshold_v_ramp,peak_v_short_square,upstroke_downstroke_ratio_ramp,sag,trough_t_ramp,slow_trough_v_ramp,vrest,has_pause,trough_v_long_square,input_resistance_mohm,trough_t_short_square,fast_trough_v_ramp,trough_t_long_square,threshold_v_long_square,slow_trough_v_long_square,peak_t_ramp,threshold_t_short_square,slow_trough_t_long_square,input_access_resistance_ratio,fast_trough_t_long_square,ri,threshold_t_long_square,threshold_v_short_square,threshold_t_ramp,vm_for_sag,threshold_i_long_square,threshold_i_short_square,slow_trough_t_ramp,peak_v_ramp,fast_trough_v_short_square,fast_trough_t_short_square,fast_trough_t_ramp,initial_access_resistance_mohm,slow_trough_t_short_square,threshold_i_ramp,slow_trough_v_short_square,peak_t_short_square,trough_v_short_square,f_i_curve_slope,created_at,peak_t_long_square,seal_gohm,trough_v_ramp,latency,fast_trough_v_long_square,upstroke_downstroke_ratio_long_square,,peak_v_long_square,adaptation
Slc17a8-iCre;Ai14-529373.04.09.01,5.691103406,5.849984007,1.027917363,0.402807961,0.070778535,6/15/2020,Mouse,PES4_200615_657_A01,katherineb,Cortical,RSPd,L5,1030142622,Pass,7608,0.745874297,0461 L5 NP CTX Glut_1,L5 NP CTX Glut_1,L5 NP CTX,auto_passed,FALSE,FALSE,,,,,,,,,,,,,398.34704,,,,,,,,,0.029071608,,,,,,,,,,,,,,11.580589,,,,,,,,,3.126844672,,,,,,,
Gad2-IRES-Cre;Ai14-444161.05.02.01,7.854388639,6.899333058,0.878404848,0.58718609,0.074758981,2/19/2019,Mouse,P8S4_190219_355_A01,lindsayn,Cortical,VISp,L5,825555145,Pass,8215,0.717005804,0814 Sst Gaba_14,Sst Gaba_14,Sst,manual_passed,FALSE,FALSE,16.17180453,22.62,2.332400696,,26.04999924,,0.045641974,,,-60.26399167,,-59.55624771,283.638208,0.5231,,0.52658,-41.26250076,,,0.50306,,0.053411577,0.52622,251.0361373,0.52414,-43.70000076,,-88.19999695,60,200,,,-60.67499924,0.50522,,15.149564,,,,0.50348,-61.52499771,0.01682243,50:10.3,0.5246,1.220982656,,0.00684,-59.30624771,2.245803011,,26.94375038,
Slc17a8-iCre;Ai14-532410.04.09.02,5.450077819,5.747121761,1.054502697,0.45475435,0.083439974,7/6/2020,Mouse,P8S4_200706_356_A01,lindsayn,Cortical,RSPd,L2-3,1034509722,Pass,7248,0.705268412,0462 L5 NP CTX Glut_1,L5 NP CTX Glut_1,L5 NP CTX,auto_passed,FALSE,FALSE,24.08135514,44.91428571,2.969524707,-39.51666641,22.51249886,3.460232644,0.119902827,1.36272,-55.16458511,-68.33103825,,-56.58125305,381.173024,0.82832,-47.4833374,0.88164,-38.59375,-56.58125305,1.322686667,0.50312,0.88164,0.050933751,0.834,332.9063356,0.83084,-41.98125458,1.322153333,-97.48124695,21.99999809,310,1.36272,27.59791565,-53.56875229,0.50744,1.325506667,19.414572,,20.625,,0.50356,-69.01875305,0.414843737,23:09.4,0.83136,1.613465984,-55.16458511,0.0283,-47.78125,3.435430231,,34.28750229,0.012668447
Slc17a8-iCre;Ai14-532410.04.09.01,5.413945129,5.024739435,0.928110521,0.79299204,0.146472124,7/6/2020,Mouse,P8S4_200706_355_A01,lindsayn,Cortical,RSPd,L5,1034505889,Pass,8220,0.771508616,0461 L5 NP CTX Glut_1,L5 NP CTX Glut_1,L5 NP CTX,auto_passed,FALSE,FALSE,13.32171683,40.3026087,3.051190216,-42.61458206,42.65000153,3.509496194,0.04446169,2.860686667,-52.68750254,-72.26920847,,-45,268.92144,0.98016,-44.32500076,1.49998,-42.23125458,,2.814293333,0.50322,,0.066348522,1.49654,175.2850711,1.49454,-46.74687958,2.813886667,-92.93750763,52,469.9999695,2.860686667,45.6395874,-51.41875076,0.50551,2.815926667,17.84254,,57.875,,0.5036,-75.37812805,0.412018284,23:09.7,1.49494,2.462992384,-52.68750381,0.03514,-44.35000229,3.598298276,,44.98125076,0.013429997
Slc17a8-iCre;Ai14-548122.10.09.01,3.800910648,3.763814036,0.990240073,0.622824656,0.163861957,10/9/2020,Mouse,P8S4_201009_351_A01,lindsayn,Cortical,RSP,L5,1055602017,Fail,6270,0.769060667,0468 L5 NP CTX Glut_3,L5 NP CTX Glut_3,L5 NP CTX,auto_passed,FALSE,FALSE,36.57920406,44.67690476,3.533364295,-38.40625,32.69791794,3.85959069,0.153682157,1.106483333,-47.70833715,-62.0870097,,-50.03125381,282.57648,1.144465,-45.54166921,0.93002,-38.09375381,-50.03125381,1.065943333,0.503076667,0.93002,0.037518703,0.84832,363.8326824,0.844865,-37.9375,1.065443333,-103.0625,10,280,1.106483333,35.40625,-48.5625,0.506621667,1.068683333,10.601903,,14.20833302,,0.503528333,-62.9375,0.359059098,24:54.8,0.84539,2.76477824,-47.70833969,0.025215,-44.56250381,3.717777046,,32.9375,0.031653761
Pvalb-IRES-Cre;Th-P2A-FlpO;Ai65-514200.07.09.01,21.90991861,19.2819498,0.880055748,3.724596708,0.169995917,2/28/2020,Mouse,PFS4_200228_705_A01,jessicat,Cortical,RSPd,L6a,1011043301,Pass,9889,0.635412484,0743 Pvalb Gaba_4,Pvalb Gaba_4,Pvalb,auto_passed,FALSE,FALSE,9.253606387,46.585,1.474220334,-33.24750137,12.73750019,1.316535742,0.031460609,9.727352,,-73.6936348,,-59.46249771,138.015504,1.24392,-53.66624832,0.62008,-41.34999847,,9.72634,0.50312,,0.0826381,0.61996,80.75001091,0.61888,-48.40625,9.726004,-83.29999542,140,670,,13.88000011,-59.82500076,0.50428,9.727236,11.405339,,230.6999969,,0.50342,-75.32499695,0.475,37:42.8,0.6192,1.81149696,-53.76374435,0.06458,-59.31874847,1.339942147,,14.53749943,0.011773075
Htr3a-Cre_NO152;Ai14-446681.05.02.04,8.013747572,7.301423262,0.91111221,1.523576804,0.190120389,3/7/2019,Mouse,P8S4_190307_356_A01,lindsayn,Cortical,VISp,L2-3,834099738,Pass,11146,0.657376965,0683 Sncg Gaba_7,Sncg Gaba_7,Sncg,manual_passed,FALSE,FALSE,15.25721676,305.6066667,2.970268582,-41.14791489,31.48749924,3.579831381,0.23196277,4.0231,-54.85833359,-66.03873367,,-55.16875076,299.4072,0.61156,-51.62083054,1.45106,-42.78749847,,4.0098,0.5031,,0.054611967,0.54242,257.12502,0.54082,-45.48125076,4.0094,-95.04999542,50,250,4.0231,35.13958359,-54.36249924,0.50464,4.011453333,16.351216,,87.79166412,,0.50344,-67.21250153,0.07,04:23.4,0.54118,1.720028544,-54.85833359,0.01208,-53.13124847,3.122460853,,33.96249771,0.70309203
Vip-IRES-Cre;Ai14-551879.08.06.02,3.019638986,2.326065326,0.770312391,0.668875326,0.221508375,11/3/2020,Mouse,P8S4_201103_352_A01,lindsayn,Subcortical,PAL,GPi,1060923201,Pass,8815,0.716410359,1396 CEA-BST Ebf1 Pdyn Gaba_4,CEA-BST Ebf1 Pdyn Gaba_4,CEA-BST Ebf1 Pdyn,auto_passed,FALSE,FALSE,35.35840022,90.115,2.186787069,-31.75000191,15.3125,2.198592712,0.076999001,3.171768333,-51.14583715,-68.46025441,,-53.09375381,281.25616,0.664115,-47,0.65475,-32.375,,3.133646667,0.503255,,0.036933442,0.611625,260.6770098,0.609355,-32.43750381,3.133108333,-101.3125,59.99999619,660,3.171768333,18.98958397,-50.75000381,0.505915,3.135608333,10.387758,,65.91666412,,0.503715,-69.12500763,0.199999988,24:49.9,0.609845,1.369732224,-51.14583969,0.03798,-49.125,2.340256065,,25.50000191,-0.004617045
Rbp4-Cre_KL100;Ai14-499550.05.01.01,4.716201791,4.038077912,0.856213981,1.126606256,0.238879994,12/5/2019,Mouse,PES4_191205_653_A01,katherineb,Cortical,VISp,L5,992412609,Pass,8702,0.78002745,0367 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,auto_passed,FALSE,FALSE,17.11809919,100.84,3.444098763,-43.87968826,33.46249771,3.514364751,0.194149524,5.0738575,-53.05312729,-70.06825638,,-46.16250229,146.304912,0.5745,-46.22812653,0.58064,-43.66875458,,5.0296825,0.50316,,0.101947746,0.58052,66.81247801,0.57794,-45.90625381,5.029195,-80.38750458,130,930,5.003425,37.60546875,-48.87500381,0.50558,5.0317675,14.915456,,113.28125,,0.50362,-72.14374542,0.142990654,20:00.8,0.57844,2.024387072,-49.62656403,0.03606,-46.06250381,3.651264477,,39.49375153,0.099233933
Ctgf-T2A-dgCre;Ai14-533671.03.02.01,0.896327521,0.983134463,1.096847346,0.214553548,0.239369587,7/13/2020,Mouse,PAS4_200713_454_A01,ramr,Cortical,VISp,L6b,1036043483,Pass,7065,0.736913002,0414 L6b/CT ENT Glut_2,L6b/CT ENT Glut_2,L6b/CT ENT,auto_passed,FALSE,FALSE,18.64667849,53.46444444,4.344510557,-37.40208435,32.96250153,4.31978266,0.065876253,2.16262,-49.37083562,-65.26705006,,-52.13125229,242.622256,0.99386,-41.47708511,1.2804,-37.71249771,,2.098473333,0.50316,,0.04127658,1.18864,209.312588,1.18272,-40.38124847,2.097946667,-90.10624695,34,469.9999695,2.16262,33.90625381,-45.70624924,0.50806,2.103413333,10.014617,,40,,0.50362,-65.31874847,0.311762442,23:03.1,1.18328,2.940787456,-49.37083435,0.03356,-41.51875305,4.358603101,,33.37500381,0.038398751
Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-452866.02.02.02,7.503537407,6.243688933,0.832099395,1.801010073,0.240021469,4/1/2019,Mouse,P8S4_190401_355_A01,lindsayn,Cortical,VISp,L1,844242654,Pass,7220,0.762714337,0718 Lamp5 Gaba_2,Lamp5 Gaba_2,Lamp5,manual_passed,FALSE,FALSE,12.22309203,64.69230769,2.624186169,-27.62916565,29.69999886,2.106791425,0.029584577,5.992026667,-42.71041489,-62.81155586,,-45.17499924,227.47744,0.64382,-41.32291794,0.54792,-33.82500076,-45.17499924,5.981213333,0.50352,0.54792,0.085230764,0.54588,186.5624934,0.54222,-40.09999847,5.98014,-84.58124542,140,380,5.992026667,9.30416584,-53.10625076,0.50832,5.987346667,19.388076,,137.0416718,,0.50398,-63.66875076,0.169158879,13:49.4,0.5428,1.055245504,-42.71041489,0.00834,-44.58749771,3.157260393,,25.11249924,0.081867867
Sncg-IRES2-FlpO-neo;Ai65F-500414.03.01.01,9.802475201,7.823170524,0.798081134,2.359657475,0.240720576,12/9/2019,Mouse,P1S4_191209_001_A01,kristenh,Cortical,VISp,L2-3,993243528,Pass,7448,0.799482911,0720 Lamp5 Gaba_3,Lamp5 Gaba_3,Lamp5,manual_passed,TRUE,TRUE,,,2.535598112,-39.8833313,36.58937454,3.552580321,,5.31688,-50.81041972,,,,,0.60463,-43.09167099,,,,5.29578,0.503112,,,,,,-44.86687469,5.29526,,,520,5.31688,41.16666794,-46.57500458,0.504814,5.298333333,,,119.9583359,,0.503566,-49.00624847,,49:09.8,,,-50.81042099,,,,,,
Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-529858.07.09.02,8.667169057,7.370287678,0.850368515,2.145971506,0.247597744,6/18/2020,Mouse,PAS4_200618_452_A01,ramr,Cortical,RSPv,L2-3,1030657470,Pass,8184,0.745648034,0810 Sst Gaba_13,Sst Gaba_13,Sst,auto_passed,FALSE,FALSE,,,,,,,,,,,,,180.526464,,,,,,,,,0.068708403,,,,,,,,,,,,,,12.403685,,,,,,,,,7.702084096,,,,,,,
Slc17a8-iCre;Ai14-490003.04.02.01,4.139432013,3.16434421,0.764439228,1.035823763,0.250233307,9/30/2019,Mouse,P8S4_190930_356_A01,lindsayn,Cortical,VISp,L5,958619600,Pass,6889,0.768411219,0468 L5 NP CTX Glut_3,L5 NP CTX Glut_3,L5 NP CTX,auto_passed,FALSE,FALSE,27.65856105,53.45666667,5.284838144,-49.27917099,43.14375305,5.269648456,0.174649209,0.81742,-55.28333537,-68.52000824,,-53.26875305,317.315808,1.28812,-54.72291565,0.87794,-46.8125,-53.26875305,0.810326667,0.54232,0.87794,0.040416893,0.8758,325.0655532,0.87238,-49.05625153,0.80984,-100,6,170,0.81742,43.8125,-55.06874847,0.54572,0.813206667,12.824919,,7.833333492,,0.54278,-68.91874695,0.17595419,20:17.1,0.87286,4.355533312,-55.28333664,0.03014,-52.73749924,5.415351453,,44.88125229,0.038009659
Vip-IRES-Cre;Ai14-580199.07.02.02,2.999595762,3.099187221,1.033201626,0.792400472,0.264169086,6/4/2021,Mouse,PJS4_210604_802_A01,sarav,Subcortical,STRv,ACB,1107385194,Pass,7309,0.589591887,0961 STR D1 Gaba_8,STR D1 Gaba_8,STR D1,auto_passed,FALSE,FALSE,5.768229425,101.5875,4.02243931,-38.39583206,50.06875305,4.172450759,0.034837704,7.758266667,-56.64583715,-82.49175371,,-56.56250381,123.48352,1.063169,-49.06250381,1.467455,-36.59375,,7.725443333,0.50308,,0.068205976,1.42934,51.09363422,1.42622,-46.41249847,7.724985,-88.09375763,230,1370,7.758266667,51.62500381,-54.70000458,0.50573,7.727943333,8.422314,,180.6666718,,0.503502,-83.25624847,0.199373007,32:29.1,1.42669,3.161412352,-56.64583969,0.12382,-48.03125,4.464153295,,53.06250381,0.019685868
Esr2-IRES2-Cre;Ai14-543565.05.09.01,5.905512803,4.840988243,0.819740538,1.561517601,0.264416936,9/8/2020,Mouse,PAS4_200908_452_A01,ramr,Cortical,RSPd,L2-3,1049108298,Pass,8205,0.738140916,0676 Sncg Gaba_3,Sncg Gaba_3,Sncg,auto_passed,FALSE,FALSE,,,,,,,,,,,,,468.693088,,,,,,,,,0.018499063,,,,,,,,,,,,,,8.670383,,,,,,,,,2.190735616,,,,,,,
Oxtr-T2A-Cre;Ai14-510016.01.02.01,10.66388845,8.701268661,0.815956459,2.828142784,0.265207461,2/6/2020,Mouse,P8S4_200206_355_A01,lindsayn,Cortical,RSPd,L2-3,1005475932,Pass,7950,0.765259963,0718 Lamp5 Gaba_2,Lamp5 Gaba_2,Lamp5,manual_passed,TRUE,TRUE,,,2.359233334,-31.82708549,20.9609375,2.997049978,,8.443706667,-48.14583588,,,,,0.697745,-44.79166794,,,,8.431633333,0.503065,,,,,,-34.71250153,8.431106667,,,630,8.443706667,26.38125038,-56.16249847,0.508895,8.435213333,,,198.3333282,,0.50345,-70.2640686,,29:39.8,,,-48.14583206,,,,,,
Glt25d2-Cre_NF107;Ai14-498264.05.02.01,5.239739248,4.136673818,0.789480854,1.400427191,0.267270397,11/19/2019,Mouse,P8S4_191119_353_A01,lindsayn,Cortical,VISp,L6a,987029233,Pass,5110,0.513895211,0439 L6 CT CTX Glut_1,L6 CT CTX Glut_1,L6 CT CTX,manual_passed,TRUE,TRUE,,,2.890408776,-34.09999847,40.79062653,2.841828029,,3.532246667,-50.87916946,,,,,0.6258,-45.69583511,,,,3.504253333,0.50313,,,,,,-42.60937881,3.503773333,,,469.9999695,3.532246667,43.07917404,-54.25937653,0.50524,3.505973333,,,75.125,,0.50354,-73.86250305,,06:42.6,,,-50.87916946,,,,,,
Ndnf-IRES2-dgCre;Ai14-442797.04.02.01,14.58769037,11.15915119,0.76497039,3.926432762,0.269160687,2/15/2019,Mouse,P8S4_190215_355_A01,lindsayn,Cortical,VISp,L1,823889517,Pass,8249,0.785433229,0718 Lamp5 Gaba_2,Lamp5 Gaba_2,Lamp5,manual_passed,FALSE,FALSE,8.189346225,27.72628571,2.621921741,-36.6479187,21.37812424,3.135976234,0.048586644,3.81862,,-71.86094513,,-51.46875,403.51424,1.12648,-49.70208359,0.52568,-38.20000076,,3.814186667,0.50328,,0.031558517,0.52536,202.78126,0.52322,-40.359375,3.813713333,-99.08750153,80,320,,34.88958359,-53.63749695,0.50623,3.816326667,12.734311,,82.91666412,,0.50368,-72.3125,0.520560748,15:43.0,0.52364,3.281820672,-49.98749924,0.00946,-51.29375076,2.792450047,,30.88125038,0.01852376
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-508088-Ai65.04.02.01,16.83780128,14.04395794,0.834073149,4.547201116,0.27005908,1/30/2020,Mouse,P8S4_200130_355_A01,lindsayn,Cortical,RSPd,L2-3,1004058464,Pass,6640,0.723384325,0342 L2/3 IT RSP Glut_1,L2/3 IT RSP Glut_1,L2/3 IT RSP,manual_passed,TRUE,TRUE,,,2.032876467,-42.11250305,22.6875,2.082738597,,4.920193333,-57.06041972,,,,,1.03312,-56.27917099,,,,4.893153333,0.50304,,,,,,-46.39999771,4.892733333,,,700,4.920193333,28.54791832,-60.70624924,0.50468,4.894406667,,,109.875,,0.50342,-80.53125763,,26:24.1,,,-57.06042099,,,,,,
Ntsr1-Cre_GN220;Ai14-497005.04.01.03,3.813517395,3.724205507,0.976580181,1.030867011,0.27031921,11/18/2019,Mouse,PFS4_191118_703_A01,jessicat,Cortical,VISp,L6a,985908331,Pass,7244,0.679093908,0439 L6 CT CTX Glut_1,L6 CT CTX Glut_1,L6 CT CTX,manual_passed,TRUE,TRUE,,,1.427017117,-20.42708397,-20.66250229,2.319691297,,7.88732,-35.76250076,,,,,0.5033,-28.53125,,,,7.8625,0.50006,,,,,,-70.92499542,7.8618,,,800,7.88732,20.46041679,-25.86875153,0.5033,7.8658,,,184.125,,0.50306,-25.86875153,,06:59.3,,,-35.76250076,,,,,,
Sncg-IRES2-FlpO-neo;Ai65F-451119.03.02.01,3.761994752,3.072875923,0.816820896,1.025754116,0.272662293,4/26/2019,Mouse,P8S4_190426_351_A01,lindsayn,Cortical,VISp,L2-3,858075806,Pass,8206,0.775672357,0682 Sncg Gaba_6,Sncg Gaba_6,Sncg,manual_passed,FALSE,FALSE,11.51246694,35.82148148,3.084148817,-42.85833359,19.25625038,4.027832332,0.206657529,3.672633333,-52.02500025,-70.04652066,,-47.29999924,314.18,1.5798,-44.98124695,0.52846,-44.0625,-47.29999924,3.6568,0.50318,0.52846,0.049909768,0.52028,250.1561642,0.51794,-43.48125076,3.656306667,-98.33750153,100,300,3.672633333,22.6875,-57.61249924,0.50998,3.660186667,15.680651,,79,,0.50362,-70.45624542,0.35,19:17.2,0.5184,3.858319872,-52.02499771,0.00892,-43.91249847,3.347320676,,19.46249962,0.023005707
Slc17a8-iCre;Ai14-490006.04.02.01,5.746777238,4.428191652,0.770552167,1.596930306,0.277882757,10/1/2019,Mouse,P8S4_191001_353_A01,lindsayn,Cortical,VISp,L5,959125291,Pass,7453,0.722592053,0440 L6 CT CTX Glut_1,L6 CT CTX Glut_1,L6 CT CTX,manual_passed,TRUE,TRUE,,,2.752862255,-37.2270813,37.98125076,2.459592556,,5.698026667,-55.87291972,,,,,0.727064,-47.16666794,,,,5.66982,0.503016,,,,,,-49.68250275,5.669286667,,,610,5.698026667,36.29166794,-55.80500031,0.505284,5.671513333,,,129.3333282,,0.503472,-79.11250305,,53:18.7,,,-55.87292099,,,,,,
Pvalb-IRES-Cre;Ai14-442769.04.02.02,14.29298038,10.81446971,0.756628039,3.995738675,0.279559516,2/15/2019,Mouse,P8S4_190215_352_A01,lindsayn,Cortical,VISp,L2-3,823681740,Pass,8933,0.70628333,0709 Lamp5 Gaba_1,Lamp5 Gaba_1,Lamp5,manual_passed,FALSE,FALSE,6.746211756,91.654,2.621064159,-30.3125,25.66874886,4.506482173,0.023363968,10.18331333,-50.03541565,-67.5156695,,-49.9375,103.613384,0.74262,-48.06874466,0.9603,-32.73125076,-49.9375,10.17312,0.50328,0.9603,0.147947084,0.95466,81.90254122,0.94978,-37.125,10.17256667,-76.97499847,260,860,10.18331333,28.50625038,-59.89999771,0.51056,10.17831333,15.329298,,241.875,,0.5037,-67.875,0.195,18:08.1,0.95038,2.369136896,-50.03541565,0.06282,-46.66249847,4.496740416,,27.75625038,-0.010519483
Rbp4-Cre_KL100;Ai14-496252.05.02.02,3.167519776,2.862223627,0.903616656,0.887048777,0.280045221,11/14/2019,Mouse,PAS4_191114_454_A01,ramr,Cortical,VISp,L5,982732167,Pass,8933,0.722715623,0365 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,manual_passed,TRUE,TRUE,,,3.628893471,-48.18542099,18.45625114,4.286367951,,3.310193333,,,,,,0.50674,-45.17291768,,,,3.30718,0.50298,,,,,,-40.97500229,3.306593333,,,810,,15.53125,-48.76250458,0.50594,3.30984,,,70.25,,0.50346,-49.05000305,,06:14.3,,,-45.31458664,,,,,,
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-511204.06.09.01,5.051513181,4.328842352,0.856939732,1.429000527,0.282885638,2/18/2020,Mouse,PAS4_200218_454_A01,ramr,Cortical,RSPd,L5,1008172572,Pass,9050,0.760282695,0810 Sst Gaba_13,Sst Gaba_13,Sst,auto_passed,FALSE,FALSE,26.85348816,60.53866667,2.123369494,-39.62708282,20.47187424,2.403869443,0.163353056,4.06914,,-69.1467247,,-55.95000076,144.772704,1.24788,-54.0625,0.6861,-41.59375,,4.0671,0.50337,,0.105594325,0.68532,173.4686643,0.6831,-43.04062653,4.066626667,-89,90,720,,27.41250038,-59.92499924,0.50561,4.0688,15.287176,,89.20833588,,0.50379,-69.07499695,0.32,12:04.8,0.68358,3.541958656,-54.26458359,0.06762,-55.46249771,2.40925665,,25.98749924,0.007728205
Sncg-IRES2-FlpO-neo;Ai65F-499190.04.02.01,6.217454412,5.150591581,0.828408419,1.762591645,0.283490884,12/5/2019,Mouse,P8S4_191205_353_A01,lindsayn,Cortical,VISp,L2-3,992421687,Pass,5204,0.694956722,0673 Sncg Gaba_3,Sncg Gaba_3,Sncg,manual_passed,TRUE,TRUE,,,3.518042603,-40.13541794,38.20416641,4.129834465,,2.384466667,-47.62916692,,,,,1.189286667,-43.7979126,,,,2.35932,0.50334,,,,,,-46.65208435,2.358873333,,,220,2.384466667,40.97291946,-47.54166794,0.505246667,2.36122,,,46.54166794,,0.503753333,-70.96666718,,14:45.2,,,-47.62916565,,,,,,
Ctgf-T2A-dgCre;Ai14-512221.03.02.01,2.607546062,3.628457714,1.391522001,0.74175504,0.284464789,2/28/2020,Mouse,PES4_200228_651_A01,katherineb,Cortical,VISp,L6a,1010970495,Pass,8187,0.508679575,0457 L6 CT CTX Glut_6,L6 CT CTX Glut_6,L6 CT CTX,auto_passed,FALSE,FALSE,18.53652469,56.16625,2.995518192,-31.02499962,20.57083321,3.573112752,0.228785247,1.939813333,-41.01458232,-64.82683994,,-45.28125,116.515904,0.667206667,-37.31041336,1.30366,-30.79374886,-45.28125,1.90882,0.503233333,1.30366,0.071473144,1.18768,224.4484872,1.1832,-35.44791794,1.908193333,-88.63124847,26,550,1.939813333,18.87291527,-48.53332901,0.506813333,1.912986667,8.327758,,35.25,,0.50376,-66.06458282,0.262839742,48:51.5,1.18388,2.821178112,-41.01458359,0.05602,-38.07500076,3.3281503,,21.64999962,0.040135008
Rbp4-Cre_KL100;Ai14-499550.03.01.02,1.616561878,1.424868023,0.881418795,0.465427321,0.28791185,12/5/2019,Mouse,P1S4_191205_002_A01,kristenh,Cortical,VISp,L5,992393816,Pass,8050,0.779403184,0367 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,manual_passed,TRUE,TRUE,,,3.059515358,-42.59791946,19.75,3.362048752,,2.459193333,,,,,,0.78439,-45.39375305,,,,2.455806667,0.50307,,,,,,-39.60312653,2.455166667,,,540,,20.85208321,-49.58437347,0.506145,2.4586,,,48.95833206,,0.5036,-67.58280945,,15:07.9,,,-45.65625,,,,,,
Sncg-IRES2-FlpO-neo;Ai65F-456110.04.02.03,9.801638089,7.883503714,0.804304713,2.832061367,0.288937557,4/29/2019,Mouse,P8S4_190429_355_A01,lindsayn,Cortical,VISp,L2-3,859062972,Pass,12586,0.552567888,0109 L2/3 IT CTX Glut_2,L2/3 IT CTX Glut_2,L2/3 IT CTX,manual_passed,FALSE,FALSE,11.90057505,56.33647059,2.525143461,-39.20624924,34.72499847,3.730788351,0.056322563,4.635493333,-52.64374924,-69.70324097,,-52.56874847,182.854384,1.12802,-49.78541565,0.61704,-40.29999924,,4.622886667,0.50318,,0.070274476,0.60646,181.5624982,0.60418,-41.875,4.622453333,-89.27500153,90,450,4.635493333,37.73541641,-54.64374924,0.50512,4.625113333,12.849996,,103.125,,0.50356,-70.1875,0.37,34:17.5,0.6046,4.044222976,-52.64374924,0.02304,-51.77499771,3.012577736,,36.41249847,0.045687216
Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-461933.04.02.01,11.31057117,9.344855031,0.826205404,3.288644205,0.290758455,5/13/2019,Mouse,P8S4_190513_351_A01,lindsayn,Cortical,VISp,L2-3,866999931,Pass,7360,0.722064018,0708 Lamp5 Gaba_1,Lamp5 Gaba_1,Lamp5,manual_passed,FALSE,FALSE,8.158025569,89.932,2.570757941,-33.65208054,24.66875076,4.488120867,0.030777285,7.51614,-57.23749924,-74.04529889,,-57.09999847,152.036192,1.03959,-55.43958664,1.32266,-33.98125076,,7.503393333,0.50311,,0.085005457,1.3155,125.8654594,1.3087,-40.75,7.50284,-87.25,180,770,7.51614,21.5625,-64.92812347,0.5097,7.51052,12.923906,,175.0833282,,0.50351,-74.44687653,0.207758621,54:52.8,1.30924,4.058346496,-57.23749924,0.0561,-54.23749924,4.503458098,,22.83124924,0.003343285
Ctgf-T2A-dgCre;Ai14-536722.04.01.01,1.32804856,1.601861122,1.206176619,0.38763924,0.291886345,7/27/2020,Mouse,PFS4_200727_701_A01,jessicat,Cortical,VISp,L6a,1038767044,Pass,10906,0.685153684,0435 L6b CTX Glut_4,L6b CTX Glut_4,L6b CTX,auto_passed,FALSE,FALSE,31.05758644,42.24272727,3.531610876,-33.55833435,37.09999847,3.304290734,0.191055015,2.10168,-47.71458435,-60.24524562,,-49.17500305,245.669776,1.30668,-46.04791641,1.15612,-33.98749924,-49.17500305,2.083733333,0.50334,1.15612,0.031403114,1.13244,279.5000076,1.1279,-38.40625381,2.08314,-92.59375,34,479.9999695,2.10168,35.10833359,-52.15000153,0.50748,2.087493333,7.714796,,39.66666794,,0.50384,-61.39375305,0.374077491,23:13.7,1.12852,1.19943744,-47.71458435,0.06264,-46.61250305,3.341327839,,36.11250305,0.0146797
Vip-IRES-Cre;Ai14-448414.03.02.01,9.91252861,7.444956636,0.751065337,3.017503972,0.304413141,3/13/2019,Mouse,P8S4_190313_355_A01,lindsayn,Cortical,VISp,L2-3,836844418,Pass,8113,0.775743381,0662 Vip Gaba_12,Vip Gaba_12,Vip,manual_passed,FALSE,FALSE,11.94095166,27.28611111,3.009204539,-36.22916794,42.39999771,3.027814795,0.041291498,1.47308,-54.47916667,-70.42334539,,-52.53749847,442.320288,1.2831,-53.99166489,0.59164,-37.47499847,,1.458666667,0.50314,,0.041415717,0.59106,266.0937309,0.58894,-39.39999771,1.458266667,-98.95624542,30,240,1.47308,39.1875,-56.05624771,0.5047,1.460353333,18.319012,,24.04166603,,0.50348,-70.75624847,0.614285714,04:05.2,0.58936,3.986122752,-54.47916794,0.0168,-52.31874847,3.24434117,,38.70624924,0.009443773
