patched_cell_container,cell_name,cell_id,KCNMA1,KCNN1,KCNN2,KCNN3,KCNN4,KCNU1,KCNJ1,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ8,KCNJ9,KCNJ10,KCNJ11,KCNJ12,KCNJ13,KCNJ14,KCNJ15,KCNJ16,KCNJ18,KCNT1,KCNT2,KCNK1,KCNK2,KCNK3,KCNK4,KCNK5,KCNK6,KCNK7,KCNK9,KCNK10,KCNK12,KCNK13,KCNK15,KCNK16,KCNK17,KCNK18,KCNA1,KCNA2,KCNA3,KCNA4,KCNA5,KCNA6,KCNA7,KCNA10,KCNB1,KCNB2,KCNC1,KCNC2,KCNC3,KCNC4,KCND1,KCND2,KCND3,KCNF1,KCNG1,KCNG2,KCNG3,KCNG4,KCNH1,KCNH2,KCNH3,KCNH4,KCNH5,KCNH6,KCNH7,KCNH8,KCNQ1,KCNQ2,KCNQ3,KCNQ4,KCNQ5,KCNS1,KCNS2,KCNS3,KCNV1,KCNV2
PXS4_230504_152_A01,H23.51.004.11.53.01.03,1268352081,6.402605124,3.463640279,3.845608643,0,5.768309445,0,0,0,0,0,4.794538732,4.147325191,0,0,5.474844539,0,0,0,0,0,0,0,0,0,5.768309445,5.474844539,0,0,0,6.458532623,0,0,2.942625385,2.942625385,7.897405171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.942625385,7.144147427,3.845608643,0,0,2.11903919,0,6.01205155,0,5.106032266,0,5.935290425,0,0,3.845608643,3.845608643,5.106032266,6.962661,0,3.845608643,0,0,0,4.794538732,0
PXS4_230504_153_A01,H23.51.004.11.53.01.04,1268357004,9.500745852,0,0,2.17373568,2.17373568,0,5.746273192,0,7.179789443,4.67713119,7.70184156,7.926718372,0,0,4.862709986,0,0,3.004286306,0,0,2.17373568,0,4.67713119,7.947392227,7.070950299,0,0,0,0,0,0,4.214086653,4.862709986,0,0,0,0,0,0,3.004286306,5.923680017,0,0,0,0,0,0,6.63420483,7.214317927,0,6.911747448,0,3.004286306,0,5.027114963,2.17373568,5.746273192,2.17373568,4.862709986,2.17373568,0,9.298361454,0,4.67713119,3.911462203,4.862709986,0,10.12642673,0,3.004286306,2.17373568,9.198414607,2.17373568,10.20579205,0,0,0,3.004286306,0
PXS4_230504_154_A01,H23.51.004.11.53.01.05,1268360765,9.509330993,0,4.93724661,4.126437112,0,0,0,0,6.380721916,0,4.588068054,8.677172483,0,0,0,2.102020651,0,0,0,3.825013242,3.443514861,0,2.102020651,9.070860819,7.455610286,0,0,0,0,0,0,5.746571868,4.375638327,4.126437112,0,0,0,0,0,5.557760408,0,0,0,0,0,0,0,6.490470173,6.063115725,2.102020651,8.263309307,2.102020651,2.102020651,0,8.29390725,7.016039403,0,0,3.443514861,6.380721916,0,8.979695837,0,0,4.588068054,2.102020651,0,7.954095636,4.773195701,0,4.375638327,8.617942013,2.102020651,9.66958727,0,0,0,7.372039069,0
PXS4_230504_155_A01,H23.51.004.11.53.01.06,1268368099,5.857731268,3.632034601,0,1.944670344,0,1.944670344,0,0,0,0,0,3.632034601,1.944670344,0,5.015447554,0,0,0,3.632034601,1.944670344,4.572646238,0,0,0,5.857731268,0,0,0,0,3.930499893,0,1.944670344,0,0,2.743944917,0,0,0,0,1.944670344,0,0,0,0,0,0,0,0,0,0,0,0,3.632034601,0,3.255273235,4.735819055,4.882397556,0,0,0,0,0,1.944670344,5.015447554,0,4.572646238,0,4.388636361,0,1.944670344,2.743944917,6.116613311,2.743944917,4.388636361,0,0,0,4.177677725,0
PSS4_230508_751_A01,H23.51.005.11.04.01,1269069726,10.08168365,0,0,0,0,0,2.817280679,0,8.35583387,0,0,2.817280679,0,0,0,0,0,0,0,2.817280679,0,0,0,2.817280679,0,0,0,2.817280679,8.769770024,0,0,5.792723545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.258894126,0,0,0,0,2.817280679,0,0,0,0,0,0,0,0,6.779651999,0,4.654968462,0,5.792723545,0,7.511355631,0,0,8.028337212,0,2.817280679,0,0,0,3.711126174,6.519241394,0
PXS4_230508_151_A01,H23.51.003.11.55.01.02,1269059199,9.212476042,0,6.229399582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.229399582,0,0,0,0,6.229399582,0,7.219753309,6.229399582,0,0,0,0,0,0,0,0,0,0,0,0,0,6.229399582,0,0,0,0,0,0,0,7.801486,7.801486,0,8.214905879,0,0,0,9.020178334,7.219753309,7.219753309,0,0,0,0,0,0,6.229399582,0,0,0,0,0,0,7.801486,9.911980116,0,8.53586253,0,0,0,0,0
PXS4_230508_152_A01,H23.51.003.11.55.01.03,1269067322,9.360486894,4.144577088,6.021589349,0,3.599833918,0,0,1.918799968,5.416713523,0,3.599833918,7.711366279,0,0,3.223924862,0,0,2.714172607,3.599833918,2.714172607,0,0,6.578287573,5.95846808,5.507710513,6.301411267,1.918799968,1.918799968,0,3.223924862,0,1.918799968,4.702089972,0,4.981483987,0,0,0,0,4.144577088,6.140105905,0,3.897765209,0,0,0,0,6.195902453,8.688601613,2.714172607,10.62122189,0,5.416713523,0,9.928339914,7.071376984,4.848539908,0,3.599833918,0,0,4.35526928,1.918799968,5.103204293,0,4.702089972,0,8.194824993,5.103204293,5.103204293,5.892458246,9.667247429,2.714172607,7.292236164,0,0,6.195902453,0,0
PXS4_230508_153_A01,H23.51.003.11.55.01.04,1269077403,6.32468696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.796053817,0,0,0,5.515344272,0,0,0,0,0,0,0,0,0,0,4.649045347,0,0,2.151027648,0,0,0,0,0,0,0,0,0,0,0,0,5.808978256,0,7.89759979,0,0,0,0,3.884183885,0,0,0,0,0,0,2.151027648,0,0,0,0,0,0,0,0,0,8.247200096,0,0,0,0,0,0,0
PXS4_230508_154_A01,H23.51.003.11.55.01.05,1269083420,9.825829925,3.421292365,5.966147753,4.749607612,4.103359553,0,0,0,7.560599679,0,4.103359553,8.544315979,2.083271568,0,0,0,2.902139565,2.902139565,0,0,2.083271568,0,6.298366939,5.808395506,5.194338479,7.431259903,5.194338479,2.083271568,0,4.564603558,0,2.902139565,3.421292365,0,2.083271568,0,0,0,0,0,2.083271568,2.083271568,0,0,0,0,0,7.986060083,8.223353654,2.902139565,10.87811747,0,5.808395506,0,10.37903472,7.164479804,4.749607612,0,0,0,0,5.533793603,4.103359553,5.316582084,6.412433419,2.083271568,0,8.467222955,5.060769826,4.913561489,6.356527217,10.47732845,4.913561489,8.44058181,2.083271568,4.35233662,7.06333585,0,0
PXS4_230508_155_A01,H23.51.003.11.55.01.07,1269098170,8.715098789,2.186802635,0,2.186802635,0,0,0,0,0,0,6.650803182,3.543354779,0,0,0,0,0,0,0,0,0,0,2.186802635,0,0,0,0,2.186802635,0,4.2299544,0,0,0,3.018973522,7.480973212,0,0,0,0,2.186802635,3.018973522,0,0,0,0,0,0,2.186802635,0,2.186802635,3.018973522,0,4.2299544,0,2.186802635,0,0,0,2.186802635,3.543354779,0,0,0,0,0,0,2.186802635,2.186802635,0,5.447428393,0,8.082279167,0,0,2.186802635,3.018973522,3.018973522,0,0
PXS4_230508_156_A01,H23.51.003.11.55.01.08,1269110955,8.513257408,2.762098699,0,0,0,0,0,4.197823836,0,0,6.137624132,0,0,0,0,0,0,0,0,0,1.960479053,0,0,1.960479053,0,0,1.960479053,1.960479053,0,2.762098699,0,3.274371362,3.274371362,0,6.07711423,0,0,0,0,0,3.274371362,0,0,0,0,0,0,0,4.408941649,0,2.762098699,0,0,0,1.960479053,1.960479053,4.90299579,3.274371362,3.950427307,0,1.960479053,0,0,0,0,0,0,2.762098699,0,3.274371362,6.305270544,9.163897583,0,0,0,0,2.762098699,0,0
PXS4_230508_251_A01,H23.51.005.11.10.01.01,1269092478,3.917439147,3.379443286,0,8.238476322,0,0,0,2.511811882,10.43930205,0,0,3.379443286,0,0,0,0,0,0,0,0,2.511811882,0,0,7.150770605,6.999895139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.511811882,0,0,0,0,0,0,0,7.994248164,0,0,0,0,0,0,0,0,0,0,0,0,3.379443286,0,0,0,0,0,0,0,5.271532989,0,0,0,3.917439147,0,0,0,9.118931675,0
PXS4_230508_252_A01,H23.51.005.11.10.01.02,1269111021,6.699788087,0,4.182600091,0,0,0,0,0,0,0,0,5.713600094,0,0,9.103505141,0,5.713600094,0,0,4.182600091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.182600091,4.182600091,0,4.182600091,0,0,0,4.182600091,0,0,0,0,0,0,6.121748118,0,0,0,7.431191639,0,4.182600091,0,0,5.713600094,5.14231862,0,0,0,0,0,0,0
PXS4_230508_402_A01,H23.51.005.11.08.01.01,1269081722,3.447789255,3.447789255,3.447789255,3.447789255,0,0,0,0,0,0,0,9.355714146,0,7.63830393,0,0,0,0,0,0,0,0,0,0,0,3.447789255,0,0,4.941799591,0,0,0,3.447789255,0,3.447789255,0,0,0,0,0,0,0,0,0,0,0,0,6.645527108,7.126830834,7.900130949,6.495124265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.126830834,0,0,0,0,0
PXS4_230508_403_A01,H23.51.005.11.08.01.02,1269087185,10.25521397,4.001282165,7.634355912,6.795771152,0,0,0,0,7.97290571,4.001282165,0,8.593821098,0,0,0,0,0,0,0,0,1.808331913,0,4.001282165,7.263453542,8.657789077,6.623405543,0,4.39361993,0,0,0,3.756153844,4.834209652,4.834209652,8.056644898,0,0,0,0,4.210747076,0,0,4.001282165,0,0,0,0,7.332275989,7.115099898,4.955519816,5.444279673,1.808331913,0,0,6.295970937,5.990030761,6.659565551,4.001282165,5.601252259,4.555898284,0,7.501205936,0,5.990030761,0,7.397964271,0,7.263453542,0,4.555898284,1.808331913,9.165014894,4.955519816,8.32779283,0,4.955519816,0,4.39361993,0
PXS4_230508_404_A01,H23.51.005.11.08.01.03,1269095137,7.810498746,0,0,0,0,0,0,0,0,0,0,0,0,6.816911058,6.816911058,0,0,0,0,9.613255933,0,0,6.816911058,0,0,0,6.816911058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.816911058,0,0,0,0,0
PXS4_230508_405_A01,H23.51.005.11.08.01.04,1269105518,0,0,0,0,0,0,0,0,6.973944273,0,0,5.411754027,0,0,0,0,0,0,0,0,0,0,0,6.973944273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.702853891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.549311213,0,0,0,0,5.411754027,0,0
PXS4_230508_406_A01,H23.51.005.11.08.01.05,1269110987,9.466499091,0,3.434548938,5.330831678,0,0,0,0,6.767270285,0,0,3.434548938,0,0,0,0,0,0,0,0,3.434548938,0,3.434548938,6.122741878,0,7.006239388,0,0,0,0,0,0,7.112352767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.296828975,0,5.903795934,8.507955204,5.330831678,0,0,0,0,7.390619523,0,0,0,0,5.903795934,0,0,0,7.944259019,0,5.330831678,0,6.312796684,8.054856375,8.299120925,0,7.472603961,0,0,0,0,0
PXS4_230508_407_A01,H23.51.005.11.08.01.06,1269118676,0,8.120724066,0,7.125897919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.284631521,0,5.819380975,0,0,0,0,0,0,0,0,0,0,6.546090781,3.356818911,0,0,0,0,0,0,0,0,0,0,3.356818911,0,0,3.356818911,0,7.387209768,0,0,0,7.538350811,0,0,0,0,0,0,0,0,0,0,0,0,0,8.071993183,0,9.420201672,4.284631521,0,0,0,0,0,0,0
PXS4_230508_451_A01,H23.51.005.11.06.01.01,1269084298,0,0,0,0,0,0,0,0,0,0,0,4.529832196,0,0,3.590972024,0,8.678963917,0,0,0,0,0,0,6.800911553,0,3.590972024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.093825087,0,0,0,0,4.529832196,4.529832196,8.225701179,0,0,0,0,0,0,0,0,4.529832196,0,0,7.72076898,3.590972024,0,5.81379274,0,0
PXS4_230508_452_A01,H23.51.005.11.06.01.02,1269086731,3.811752664,2.910995571,0,0,0,0,0,0,7.1079889,0,0,4.759447866,0,7.29932611,0,0,0,0,0,0,2.910995571,0,0,0,0,0,0,0,0,0,0,0,0,0,4.362056841,0,0,0,0,0,0,0,0,0,0,0,0,2.910995571,0,5.070683533,3.811752664,0,0,0,5.070683533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.543792611,5.543792611,0,7.520409479,0,0,0,0,0
PXS4_230508_501_A01,H23.51.005.11.05.01.01,1269086707,9.168732196,0,0,5.393602433,0,0,0,0,0,0,0,6.376339917,0,0,0,0,0,0,0,10.52976956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.608644965,0,5.393602433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.376339917,0,0,0,0,5.393602433,0,0,0,0,0
PXS4_230508_502_A01,H23.51.005.11.05.01.02,1269093552,8.945630797,0,5.279882378,0,0,3.767339414,0,0,0,0,0,9.33196529,0,0,0,0,0,0,0,0,3.767339414,0,4.71336841,0,0,3.767339414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.001917384,0,0,0,0,0,0,7.664428555,6.001917384,0,3.767339414,6.839874026,0,0,4.71336841,6.001917384,0,0,0,0,0,8.362130545,0,7.366508419,0,0,0,5.685606383,3.767339414,0,0,5.685606383,3.767339414,5.279882378,0,0,3.767339414,0,0
PXS4_230508_503_A01,H23.51.005.11.05.01.03,1269111045,8.156095296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.156095296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.156095296,0,0,0,0,0,0,0,0,0,0,0,0,0,9.737682112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.47346435,0,0,0,0,0,0,0,0
PXS4_230508_504_A01,H23.51.005.11.05.01.04,1269120401,9.825238564,0,5.164018744,0,0,0,0,0,0,0,0,5.164018744,0,0,0,0,0,0,0,0,6.143757503,0,0,5.164018744,0,0,0,8.449269202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.648568219,0,0,0,0,0,0,10.8788615,0,0,0,0,0,0,0,0,0,0,0,0,6.143757503,0,0,0,9.213103372,0,0,0,0,0,0,0
PXS4_230508_851_A01,H23.51.004.11.51.01.01,1269061240,6.707171396,5.073816659,5.290076713,6.548330221,0,0,0,0,7.773904772,0,0,5.290076713,0,5.644429542,6.850245707,0,0,0,0,0,2.688550277,0,4.510114469,2.688550277,5.644429542,6.166042255,6.780481438,2.688550277,0,0,0,5.478105348,6.271521643,2.688550277,0,0,0,0,0,0,3.572077836,0,0,0,0,0,0,4.819324011,4.116028522,6.629935763,9.873173812,0,0,0,8.122979583,6.548330221,0,4.116028522,0,2.688550277,0,7.3124558,6.052238353,3.572077836,0,5.478105348,0,5.644429542,0,2.688550277,2.688550277,6.369811785,0,2.688550277,0,0,6.980402536,0,0
PXS4_230508_852_A01,H23.51.004.11.51.01.02,1269066607,6.562878404,4.497391291,4.497391291,0,0,4.896371231,0,3.559891811,2.200930043,0,0,3.559891811,0,0,0,0,0,0,0,0,0,0,0,3.034834236,3.034834236,3.944017481,0,0,0,2.200930043,0,0,3.034834236,0,6.448672284,0,0,0,0,0,2.200930043,0,0,0,0,0,0,3.034834236,3.034834236,0,4.24707548,2.200930043,0,0,2.200930043,3.559891811,0,0,0,3.034834236,0,3.559891811,0,0,0,4.24707548,2.200930043,2.200930043,3.559891811,4.497391291,0,6.324642165,3.034834236,0,0,0,3.944017481,0,0
PXS4_230508_853_A01,H23.51.004.11.51.01.03,1269072929,7.130242223,0,5.718722083,0,2.314432304,6.257532857,2.314432304,0,6.861069275,2.314432304,0,3.161593936,0,0,0,0,2.314432304,0,0,2.314432304,2.314432304,5.482686272,8.982164487,2.314432304,8.533681199,4.634856556,5.482686272,0,0,5.605525959,0,0,0,0,5.823679189,2.314432304,0,0,0,0,0,0,0,0,0,0,0,5.605525959,0,9.323794094,6.909565134,0,6.400125756,0,0,7.248073481,7.248073481,0,0,0,0,7.321599462,0,5.348405571,0,0,0,6.466463277,2.314432304,3.691787264,0,8.609033597,0,4.848929477,0,0,0,0,0
PXS4_230508_854_A01,H23.51.004.11.51.01.04,1269082908,8.316380226,0,2.716978601,3.602871103,0,6.402997696,0,0,6.304679242,2.716978601,0,6.199167247,0,2.716978601,0,2.716978601,6.402997696,0,0,7.074662295,5.961724806,0,5.322815361,6.085325384,0,2.716978601,6.950104048,0,6.950104048,0,0,5.677353077,3.602871103,0,6.402997696,0,0,2.716978601,0,0,5.677353077,0,0,0,0,0,0,8.460339043,7.189316001,6.49504119,6.950104048,2.716978601,5.826534244,0,7.807340488,7.656052847,4.851735045,0,7.394448282,3.602871103,2.716978601,6.085325384,0,5.322815361,0,6.49504119,0,6.740441034,6.49504119,7.295524964,5.322815361,3.602871103,5.106418,5.961724806,0,0,8.29092595,0,0
PXS4_230508_855_A01,H23.51.004.11.51.01.05,1269087815,7.328560835,4.541572073,0,0,0,0,0,0,0,0,0,2.237202892,0,3.075471242,4.541572073,0,0,0,0,0,2.237202892,0,0,6.552600188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.075471242,0,0,0,0,0,0,4.541572073,3.602226669,6.764603573,7.188618568,0,0,0,0,5.623301177,0,0,0,2.237202892,0,0,0,0,3.987255606,0,0,3.987255606,0,3.602226669,2.237202892,9.567620381,0,0,0,0,0,0,0
PXS4_230508_856_A01,H23.51.004.11.51.01.06,1269093581,0,0,0,0,0,0,0,2.745159166,0,7.166071854,0,6.983016475,0,0,0,0,0,0,0,0,2.745159166,0,9.228787087,2.745159166,0,3.633346746,3.633346746,2.745159166,0,0,0,4.179026105,3.633346746,4.574013497,0,0,0,0,0,5.709889719,2.745159166,0,0,0,0,0,0,4.574013497,2.745159166,4.574013497,8.423234447,0,4.179026105,0,10.37120568,2.745159166,0,0,0,0,0,8.298085578,0,0,0,0,0,7.977302915,0,2.745159166,4.883776398,6.11801996,0,12.88301342,0,0,7.474466372,0,0
PXS4_230508_857_A01,H23.51.004.11.51.01.07,1269105483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.411919716,2.411919716,0,0,8.574858998,4.192768605,8.024082493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.269577797,0,0,2.411919716,0,2.411919716,5.601102799,2.411919716,0,0,0,0,3.269577797,0,4.965910776,0,0,5.15277401,3.80379119,0,4.751191612,0,0,0,6.519765502,0,7.441888452,0,0,7.950373578,0,0
PXS4_230508_858_A01,H23.51.004.11.51.01.08,1269109579,6.687436628,2.883460188,7.26772568,2.883460188,0,4.72883007,0,6.687436628,8.000941584,5.70136682,0,4.331815198,0,0,0,0,0,0,0,0,3.782236262,0,5.512677217,6.774075843,0,3.782236262,0,0,0,0,0,2.883460188,8.510222849,0,2.883460188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.883460188,2.883460188,0,0,3.782236262,8.607810689,7.00656247,0,0,0,0,0,2.883460188,0,0,6.153216831,0,3.782236262,7.143045643,6.017738968,7.927237385,0,0,5.295541948,0,0,0,0,0
PXS4_230509_151_A01,H23.51.005.12.59.01.01,1269227577,5.338301455,3.822952797,2.100320376,2.100320376,4.373528217,4.373528217,2.100320376,0,2.921453843,0,2.921453843,4.373528217,0,0,4.124347153,0,0,4.124347153,2.921453843,0,2.921453843,0,0,0,0,4.124347153,0,0,0,4.124347153,0,0,2.100320376,0,7.153663259,0,0,0,0,0,0,0,0,0,0,0,0,5.451032957,4.124347153,0,2.100320376,0,3.441501797,0,4.124347153,2.100320376,0,0,0,0,0,4.585943312,0,0,0,3.441501797,0,2.921453843,4.373528217,5.216008786,4.935102039,7.913053091,0,2.921453843,0,0,3.822952797,0,0
PXS4_230509_152_A01,H23.51.005.12.59.01.02,1269235173,7.668099993,0,0,4.977143352,0,0,0,2.710373884,1.915504151,0,5.315217934,1.915504151,0,1.915504151,4.351005878,0,0,1.915504151,4.140348172,3.219922569,1.915504151,0,0,1.915504151,0,2.710373884,0,0,3.219922569,4.140348172,0,4.977143352,0,2.710373884,6.346978687,0,0,0,0,0,2.710373884,0,0,0,0,0,0,3.595721434,0,1.915504151,4.351005878,0,0,0,5.503326447,7.036782895,5.315217934,0,0,1.915504151,0,4.534786854,3.595721434,3.893583647,0,3.219922569,0,4.534786854,0,3.595721434,4.977143352,8.333624628,0,4.84421299,0,0,3.893583647,0,0
PXS4_230509_153_A01,H23.51.005.12.59.01.03,1269239014,7.715328749,0,4.970927569,2.128792206,0,0,0,0,5.374418498,0,0,5.118323118,0,0,4.970927569,2.953642157,0,0,3.857388616,0,0,0,2.953642157,5.118323118,6.524891449,2.128792206,3.857388616,0,0,4.621441395,0,0,2.128792206,0,7.668251843,0,0,0,0,4.621441395,0,0,2.128792206,0,0,0,0,4.408784616,5.118323118,2.953642157,3.857388616,0,0,4.159270671,4.159270671,4.806741382,0,0,4.159270671,3.857388616,0,7.490218147,4.159270671,5.487217947,0,2.953642157,0,4.621441395,0,5.780735016,5.487217947,8.844855166,0,8.640513923,3.475154367,0,2.128792206,2.128792206,0
PXS4_230509_154_A01,H23.51.005.12.59.01.04,1269248825,9.23015329,2.973071305,2.146013325,5.139972964,4.992508896,0,3.878148655,4.430029751,7.309225251,2.146013325,4.180319072,7.891152364,0,0,0,0,0,2.146013325,5.273752088,0,2.146013325,0,3.495450968,7.972119433,6.744254479,3.495450968,0,4.180319072,0,3.878148655,0,2.973071305,3.878148655,3.495450968,4.430029751,0,0,0,0,5.139972964,0,0,0,0,0,2.146013325,0,6.958112915,5.802619362,2.146013325,5.802619362,2.146013325,0,0,8.6381445,5.139972964,0,0,4.992508896,2.973071305,0,8.856469383,3.878148655,5.273752088,3.878148655,4.828237667,2.973071305,9.205248833,3.495450968,3.878148655,5.613662011,8.779823992,4.180319072,8.867093741,0,0,4.642829321,2.973071305,0
PXS4_230509_155_A01,H23.51.005.12.59.01.05,1269262917,4.917346675,0,0,3.805898571,0,0,2.905531381,4.753377184,3.424842289,0,5.064567596,0,0,0,2.905531381,0,0,0,0,0,2.086263601,0,0,0,0,2.086263601,0,0,0,5.320398888,0,0,0,3.805898571,6.241626261,0,0,0,0,4.917346675,0,0,0,0,0,0,0,3.805898571,0,0,2.086263601,0,0,0,4.356060115,3.424842289,0,0,0,0,0,3.424842289,0,0,0,0,3.424842289,2.086263601,4.356060115,2.086263601,2.086263601,7.067221529,0,2.086263601,0,0,0,0,0
PXS4_230509_156_A01,H23.51.005.12.59.01.06,1269270104,9.476046205,2.056821457,5.499833316,4.319337339,2.872114078,2.056821457,2.872114078,2.872114078,6.140269343,0,6.074128798,7.16219871,2.872114078,0,4.880008343,0,0,0,0,0,4.0706839,0,5.027103667,7.16219871,4.716194667,0,0,3.389850142,0,4.319337339,0,3.770061993,2.872114078,2.872114078,4.531369161,2.056821457,0,0,0,2.872114078,2.872114078,0,0,0,0,0,0,6.802503625,6.074128798,2.872114078,7.3131942,2.056821457,2.056821457,4.319337339,5.027103667,5.85530082,3.770061993,2.056821457,0,0,0,9.262501533,0,5.597241886,0,7.028879968,0,8.522148325,0,4.319337339,3.389850142,8.803022732,2.056821457,9.604606573,0,0,0,3.389850142,0
PXS4_230509_157_A01,H23.51.005.12.59.01.07,1269277579,8.973858543,3.455446775,6.145425023,4.785851684,0,2.112106143,3.455446775,2.934788094,6.55535835,0,4.38814255,7.201846186,0,4.785851684,4.138822523,0,0,0,0,2.112106143,2.112106143,0,0,5.926425379,6.335520273,0,0,2.112106143,0,2.112106143,0,4.600658548,2.112106143,3.837224608,2.934788094,0,0,0,0,2.112106143,3.837224608,2.934788094,2.934788094,0,0,0,0,6.991888538,6.832756732,3.455446775,6.335520273,0,0,0,6.653871019,6.003178848,4.38814255,3.455446775,0,0,0,8.812609424,2.112106143,3.455446775,0,6.653871019,0,8.701834776,4.138822523,0,5.230949087,8.944965329,3.837224608,9.676859825,0,0,0,5.097281968,2.934788094
PXS4_230509_158_A01,H23.51.005.12.59.01.08,1269289800,4.677496382,0,3.528381438,3.528381438,3.911816995,0,2.174031502,0,4.214446223,0,5.175056303,3.004618992,0,0,3.528381438,0,3.528381438,2.174031502,0,0,0,0,0,0,2.174031502,3.004618992,0,0,0,3.528381438,0,0,0,0,3.004618992,0,0,0,3.004618992,0,0,0,0,0,0,0,0,4.464469787,0,0,2.174031502,0,2.174031502,0,0,0,3.004618992,2.174031502,2.174031502,3.004618992,0,0,0,4.677496382,0,0,0,3.911816995,2.174031502,0,0,7.375933218,0,3.528381438,0,0,2.174031502,0,0
PXS4_230509_401_A01,H23.51.005.12.61.01.01,1269235106,8.073836255,0,7.305887512,4.334460974,0,0,0,0,2.273486018,0,0,0,0,0,0,0,0,0,0,4.585527406,3.115998676,0,0,0,0,0,0,0,0,0,0,0,2.273486018,3.115998676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.334460974,3.115998676,4.585527406,0,2.273486018,0,3.115998676,6.539741935,0,0,0,2.273486018,0,5.432421596,0,0,0,2.273486018,0,0,0,2.273486018,5.962511966,0,0,5.773168185,0,0,5.773168185,0,0
PXS4_230509_402_A01,H23.51.005.12.61.01.02,1269239532,5.449142316,2.18817165,3.544958511,0,3.544958511,4.880597647,0,0,0,0,3.020511338,0,0,0,3.928759043,0,0,0,0,4.231615075,0,0,0,4.694931988,3.544958511,0,0,3.928759043,0,3.544958511,0,5.326610425,4.880597647,3.544958511,5.855900302,0,0,0,0,0,2.18817165,0,0,0,0,0,0,2.18817165,0,0,0,0,2.18817165,0,0,0,0,0,0,0,0,0,0,0,0,3.020511338,0,4.231615075,0,6.023054872,0,8.741039115,0,0,0,0,0,0,0
PXS4_230509_403_A01,H23.51.005.12.61.01.03,1269245232,7.72277208,2.379869387,5.279622304,7.328998476,0,4.155391811,0,0,0,0,0,5.42790654,0,0,0,0,0,5.798663617,5.562360216,0,0,0,0,2.379869387,5.798663617,3.234162889,5.90372634,0,0,6.093356055,0,3.767092073,0,0,7.290766814,0,0,0,0,0,5.685344624,0,2.379869387,0,0,2.379869387,0,3.234162889,0,0,3.767092073,0,0,0,5.114332434,7.251494364,0,0,0,0,0,0,5.562360216,0,0,0,0,4.461036112,0,4.461036112,5.90372634,5.685344624,0,5.114332434,0,0,0,0,0
PXS4_230509_501_A01,H23.51.005.11.11.01.01,1269235665,7.660742331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72097562,0,0,0,0,0,0,0,0,0,0,0,0,8.912931038,2.72097562,0,0,0,0,0,0,0,0,0,0,0,0,3.607196607,0,0,4.152147375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PXS4_230509_502_A01,H23.51.005.11.11.01.02,1269245265,0,0,0,0,0,7.364456432,0,0,6.373184895,0,0,0,0,0,6.373184895,0,0,0,0,0,0,0,0,0,8.943570479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.364456432,0,0,0,0,0,0,0,9.942104654,8.681121987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.364456432,0
